"STATION","NAME","DATE","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES"
"US1RIPR0032","PROVIDENCE 2.3 NE, RI US","2017-12-01","0.8",",,N","0.0",",,N",,,,,,,,
"US1RIPR0032","PROVIDENCE 2.3 NE, RI US","2017-12-02","0.0",",,N","0.0",",,N",,,,,,,,
"US1RIPR0032","PROVIDENCE 2.3 NE, RI US","2017-12-03","0.0",",,N","0.0",",,N",,,,,,,,
"US1RIPR0032","PROVIDENCE 2.3 NE, RI US","2017-12-04","0.0",",,N","0.0",",,N",,,,,,,,
"US1RIPR0032","PROVIDENCE 2.3 NE, RI US","2017-12-05","0.0",",,N","0.0",",,N",,,,,,,,
"US1RIPR0032","PROVIDENCE 2.3 NE, RI US","2017-12-06","21.6",",,N","0.0",",,N",,,,,,,,
"US1RIPR0032","PROVIDENCE 2.3 NE, RI US","2017-12-07","0.3",",,N","0.0",",,N",,,,,,,,
"US1RIPR0032","PROVIDENCE 2.3 NE, RI US","2017-12-08","0.0",",,N","0.0",",,N",,,,,,,,
"US1RIPR0032","PROVIDENCE 2.3 NE, RI US","2017-12-09","0.0",",,N","0.0",",,N",,,,,,,,
"US1RIPR0032","PROVIDENCE 2.3 NE, RI US","2017-12-10","13.5",",,N","114.0",",,N",,,,,,,,
"US1RIPR0032","PROVIDENCE 2.3 NE, RI US","2017-12-11","0.0",",,N","0.0",",,N",,,,,,,,
"US1RIPR0032","PROVIDENCE 2.3 NE, RI US","2017-12-12","0.0",",,N","0.0",",,N",,,,,,,,
"US1RIPR0032","PROVIDENCE 2.3 NE, RI US","2017-12-13","2.5",",,N","0.0",",,N",,,,,,,,
"US1RIPR0032","PROVIDENCE 2.3 NE, RI US","2017-12-14","0.8",",,N","13.0",",,N",,,,,,,,
"US1RIPR0032","PROVIDENCE 2.3 NE, RI US","2017-12-15","1.8",",,N","23.0",",,N",,,,,,,,
"US1RIPR0032","PROVIDENCE 2.3 NE, RI US","2017-12-16","1.3",",,N","13.0",",,N",,,,,,,,
"US1RIPR0032","PROVIDENCE 2.3 NE, RI US","2017-12-17","0.0",",,N","0.0",",,N",,,,,,,,
"US1RIPR0032","PROVIDENCE 2.3 NE, RI US","2017-12-18","0.0",",,N","0.0",",,N",,,,,,,,
"US1RIPR0032","PROVIDENCE 2.3 NE, RI US","2017-12-19","0.3",",,N","0.0",",,N",,,,,,,,
"US1RIPR0032","PROVIDENCE 2.3 NE, RI US","2017-12-20","0.0",",,N","0.0",",,N",,,,,,,,
"US1RIPR0032","PROVIDENCE 2.3 NE, RI US","2017-12-21","0.0",",,N","0.0",",,N",,,,,,,,
"US1RIPR0032","PROVIDENCE 2.3 NE, RI US","2017-12-22","0.0",",,N","0.0",",,N",,,,,,,,
"US1RIPR0032","PROVIDENCE 2.3 NE, RI US","2017-12-23","1.5",",,N","0.0","T,,N",,,,,,,,
"US1RIPR0032","PROVIDENCE 2.3 NE, RI US","2017-12-24","10.4",",,N","0.0",",,N",,,,,,,,
"US1RIPR0032","PROVIDENCE 2.3 NE, RI US","2017-12-25","3.3",",,N","0.0",",,N",,,,,,,,
"US1RIPR0032","PROVIDENCE 2.3 NE, RI US","2017-12-26","5.8",",,N","18.0",",,N",,,,,,,,
"US1RIPR0032","PROVIDENCE 2.3 NE, RI US","2017-12-27","0.0",",,N","0.0",",,N",,,,,,,,
"US1RIPR0032","PROVIDENCE 2.3 NE, RI US","2017-12-28","0.0",",,N","0.0",",,N",,,,,,,,
"US1RIPR0032","PROVIDENCE 2.3 NE, RI US","2017-12-29","0.0",",,N","0.0",",,N",,,,,,,,
"US1RIPR0032","PROVIDENCE 2.3 NE, RI US","2017-12-30","0.0",",,N","0.0",",,N",,,,,,,,
"US1RIPR0032","PROVIDENCE 2.3 NE, RI US","2017-12-31","1.3",",,N","25.0",",,N",,,,,,,,
"US1RIPR0032","PROVIDENCE 2.3 NE, RI US","2018-01-01","0.0",",,N","0.0",",,N",,,,,,,,
"US1RIPR0032","PROVIDENCE 2.3 NE, RI US","2018-01-02","0.0",",,N","0.0",",,N",,,,,,,,
"US1RIPR0032","PROVIDENCE 2.3 NE, RI US","2018-01-03","0.0",",,N","0.0",",,N",,,,,,,,
"US1RIPR0032","PROVIDENCE 2.3 NE, RI US","2018-01-04","0.0","T,,N","0.0","T,,N",,,,,,,,
"US1RIPR0032","PROVIDENCE 2.3 NE, RI US","2018-01-05","33.5",",,N","340.0",",,N",,,,,,,,
"US1RIPR0032","PROVIDENCE 2.3 NE, RI US","2018-01-06","0.0",",,N","0.0",",,N",,,,,,,,
"US1RIPR0032","PROVIDENCE 2.3 NE, RI US","2018-01-07","0.0",",,N","0.0",",,N",,,,,,,,
"US1RIPR0032","PROVIDENCE 2.3 NE, RI US","2018-01-08","0.0",",,N","0.0",",,N",,,,,,,,
"US1RIPR0032","PROVIDENCE 2.3 NE, RI US","2018-01-09","0.3",",,N","3.0",",,N",,,,,,,,
"US1RIPR0032","PROVIDENCE 2.3 NE, RI US","2018-01-10","0.0",",,N","0.0",",,N",,,,,,,,
"US1RIPR0032","PROVIDENCE 2.3 NE, RI US","2018-01-11","0.0",",,N","0.0",",,N",,,,,,,,
"US1RIPR0032","PROVIDENCE 2.3 NE, RI US","2018-01-12","0.0",",,N","0.0",",,N",,,,,,,,
"US1RIPR0032","PROVIDENCE 2.3 NE, RI US","2018-01-13","77.7",",,N","0.0",",,N",,,,,,,,
"US1RIPR0032","PROVIDENCE 2.3 NE, RI US","2018-01-14","0.0",",,N","0.0",",,N",,,,,,,,
"US1RIPR0032","PROVIDENCE 2.3 NE, RI US","2018-01-15","0.0","T,,N","0.0","T,,N",,,,,,,,
"US1RIPR0032","PROVIDENCE 2.3 NE, RI US","2018-01-16","0.0",",,N","0.0",",,N",,,,,,,,
"US1RIPR0032","PROVIDENCE 2.3 NE, RI US","2018-01-17","0.5",",,N","5.0",",,N",,,,,,,,
"US1RIPR0032","PROVIDENCE 2.3 NE, RI US","2018-01-18","4.1",",,N","38.0",",,N",,,,,,,,
"US1RIPR0032","PROVIDENCE 2.3 NE, RI US","2018-01-19","0.0",",,N","0.0",",,N",,,,,,,,
"US1RIPR0032","PROVIDENCE 2.3 NE, RI US","2018-01-20","0.0",",,N","0.0",",,N",,,,,,,,
"US1RIPR0032","PROVIDENCE 2.3 NE, RI US","2018-01-21","0.0",",,N","0.0",",,N",,,,,,,,
"US1RIPR0032","PROVIDENCE 2.3 NE, RI US","2018-01-22","0.0","T,,N","0.0",",,N",,,,,,,,
"US1RIPR0032","PROVIDENCE 2.3 NE, RI US","2018-01-23","3.0",",,N","0.0",",,N",,,,,,,,
"US1RIPR0032","PROVIDENCE 2.3 NE, RI US","2018-01-24","31.8",",,N","0.0",",,N",,,,,,,,
"US1RIPR0032","PROVIDENCE 2.3 NE, RI US","2018-01-25","0.0",",,N","0.0",",,N",,,,,,,,
"US1RIPR0032","PROVIDENCE 2.3 NE, RI US","2018-01-26","0.0",",,N","0.0",",,N",,,,,,,,
